gene,Score,p,qvalue
MYH7,0.9999739,0.019814205079962344,0.7121993256930188
IER5L,0.9999738,0.019873000940733743,0.7121993256930188
BCLAF1,0.9999734,0.01999059266227654,0.7121993256930188
S100B,0.9999733,0.01999059266227654,0.7121993256930188
C15orf40,0.99997306,0.020166980244590738,0.7121993256930188
BTBD11,0.99997294,0.020225776105362137,0.7121993256930188
PPP2R1A,0.9999727,0.020284571966133536,0.7121993256930188
HRAS,0.9999726,0.020343367826904935,0.7121993256930188
ATRX,0.999972,0.02051975540921913,0.7121993256930188
SI,0.99997187,0.02057855126999053,0.7121993256930188
KDR,0.9999713,0.020754938852304727,0.7121993256930188
IFI6,0.9999713,0.020754938852304727,0.7121993256930188
POGZ,0.99997103,0.020754938852304727,0.7121993256930188
STK38,0.9999702,0.020813734713076126,0.7121993256930188
GBF1,0.9999702,0.020813734713076126,0.7121993256930188
CLK1,0.9999696,0.020990122295390323,0.7121993256930188
S100G,0.99996877,0.021107714016933232,0.7121993256930188
PLAC1,0.99996877,0.021107714016933232,0.7121993256930188
COL16A1,0.99996865,0.021107714016933232,0.7121993256930188
EED,0.9999685,0.021107714016933232,0.7121993256930188
SLIT3,0.9999685,0.021107714016933232,0.7121993256930188
SCN5A,0.9999685,0.021107714016933232,0.7121993256930188
NRK,0.9999684,0.021107714016933232,0.7121993256930188
ACACA,0.99996805,0.02116650987770463,0.7121993256930188
BBS10,0.9999678,0.02122530573847603,0.7121993256930188
DPYD,0.9999678,0.02122530573847603,0.7121993256930188
SORCS3,0.9999677,0.02122530573847603,0.7121993256930188
BAG3,0.9999671,0.02128410159924743,0.7121993256930188
LBH,0.9999671,0.02128410159924743,0.7121993256930188
PGAP1,0.999967,0.021342897460018828,0.7121993256930188
CHD8,0.999967,0.021342897460018828,0.7121993256930188
OTOGL,0.99996674,0.021401693320790227,0.7121993256930188
LRP4,0.9999665,0.021401693320790227,0.7121993256930188
PDE5A,0.9999665,0.021401693320790227,0.7121993256930188
CUBN,0.9999658,0.021460489181561626,0.7121993256930188
POLQ,0.99996567,0.021460489181561626,0.7121993256930188
FAM84B,0.99996567,0.021460489181561626,0.7121993256930188
RNF2,0.99996555,0.021460489181561626,0.7121993256930188
C19orf33,0.9999653,0.021578080903104424,0.7121993256930188
EPHA6,0.9999653,0.021578080903104424,0.7121993256930188
CTNND2,0.9999651,0.021578080903104424,0.7121993256930188
TRHDE,0.9999641,0.02187206020696142,0.7121993256930188
COL5A1,0.99996376,0.021930856067732818,0.7121993256930188
USP28,0.99996364,0.021930856067732818,0.7121993256930188
RAB11FIP2,0.9999635,0.021930856067732818,0.7121993256930188
UQCC2,0.9999634,0.021989651928504217,0.7121993256930188
